ID_REF,Mapped Chromosome Position
2367086.0,chr1:171283342-171449376
2367154.0,chr1:171449454-171562639
2367287.0,chr1:171750664-171787218
2367326.0,chr1:171810614-172387606
2367495.0,chr1:172389830-172453199
2367537.0,chr1:172501262-172580967
2367599.0,chr1:172610035-172636013
2367743.0,chr1:173446445-173468803
2367793.0,chr1:173684080-173762291
2367843.0,chr1:173791783-173829867
2367892.0,chr1:173836756-173866484
2367963.0,chr1:174128558-174964438
2368180.0,chr1:174417250-174418335
2368198.0,chr1:174968591-174980846
2368492.0,chr1:175846479-175891281
2368590.0,chr1:176432307-176814727
2368840.0,chr1:177139975-177251557
2369110.0,chr1:178062816-178445853
2369252.0,chr1:178482210-178631479
2369325.0,chr1:178511612-178518024
2369339.0,chr1:178613738-178929348
2369463.0,chr1:178994959-179045695
2369484.0,chr1:179050893-179067148
2369557.0,chr1:179224944-179325586
2369609.0,chr1:179334865-179523867
2369680.0,chr1:179560697-179660398
2369713.0,chr1:179712106-179802806
2369796.0,chr1:179846949-179889724
2369843.0,chr1:179912936-180084008
2369950.0,chr1:180086444-180169860
2370019.0,chr1:180138722-180139928
2370032.0,chr1:180199441-180248116
2370123.0,chr1:180601137-180860290
2370317.0,chr1:181003087-181047265
2370355.0,chr1:181054821-181060611
2370433.0,chr1:181382295-181770699
2370804.0,chr1:182419626-182457678
2370823.0,chr1:182458115-182529732
2370926.0,chr1:182739246-182799519
2370991.0,chr1:182808483-182857115
2371065.0,chr1:182992553-183114717
2371139.0,chr1:183134239-183228100
2371255.0,chr1:183441413-183567381
2371346.0,chr1:183605220-183897665
2371474.0,chr1:184020786-184197474
2371547.0,chr1:184356175-184598147
2371694.0,chr1:184909886-185071740
2371738.0,chr1:185125631-185260913
2371873.0,chr1:185637940-186160081
2372103.0,chr1:186207412-186283686
2372141.0,chr1:186344946-186390499
2372169.0,chr1:186369714-186370577
2372211.0,chr1:186798099-186958110
2372719.0,chr1:192086380-192154942
2372781.0,chr1:192503973-192549150
2372812.0,chr1:192578932-192630076
2372858.0,chr1:192716517-192783232
2372924.0,chr1:193014651-193060891
2372967.0,chr1:193091161-193435045
2373336.0,chr1:196620691-196721548
2373406.0,chr1:196743940-196839728
2373465.0,chr1:196857222-196887762
2373494.0,chr1:196912911-196928345
2373511.0,chr1:196946686-196978804
2373564.0,chr1:197237350-197449987
2373693.0,chr1:197881319-197904606
2373736.0,chr1:197958385-198292204
2373842.0,chr1:198519065-198726605
2374126.0,chr1:199845845-200146534
2374345.0,chr1:200708056-200839469
2374414.0,chr1:200842179-200843251
2374422.0,chr1:200860479-200884861
2374544.0,chr1:201140077-201219939
2374604.0,chr1:201252580-201315958
2374700.0,chr1:201476389-201503888
2374746.0,chr1:201592013-201794452
2374872.0,chr1:201798251-201847444
2374926.0,chr1:201857825-201862205
2374956.0,chr1:201924655-201947979
2374982.0,chr1:201951520-201975685
2375011.0,chr1:201977073-201986296
2375038.0,chr1:202007026-202100543
2375144.0,chr1:202162998-202288934
2375212.0,chr1:202317831-202557696
2375338.0,chr1:202499282-202499771
2375500.0,chr1:202976495-202993963
2375596.0,chr1:203059782-203136760
2375664.0,chr1:203274637-203278725
2375706.0,chr1:203584570-203713463
2375784.0,chr1:203699715-203700988
2375795.0,chr1:203734326-203745475
2375810.0,chr1:203764499-203823609
2375916.0,chr1:204042246-204097258
2376037.0,chr1:204485502-204602055
2376168.0,chr1:204797151-204991946
2376299.0,chr1:205012267-205047121
2376376.0,chr1:205197324-205242465
2376457.0,chr1:205420113-205515983
2376548.0,chr1:205538125-205572505
2376799.0,chr1:206643758-206671379
2376849.0,chr1:206680793-206763612
2376894.0,chr1:206808901-206857759
2376922.0,chr1:206858273-206907626
2376988.0,chr1:206972206-207016323
2377020.0,chr1:207038709-207042565
2377035.0,chr1:207058114-207077484
2377094.0,chr1:207207777-207254506
2377141.0,chr1:207262198-207273316
2377165.0,chr1:207277590-207332055
2377229.0,chr1:207494865-207541048
2377283.0,chr1:207627595-207663229
2377332.0,chr1:207669246-207815110
2377427.0,chr1:207818478-207983220
2378019.0,chr1:209686614-209787284
2378068.0,chr1:209844151-209849730
2378077.0,chr1:209856332-209917636
2378121.0,chr1:209920945-209955652
2378180.0,chr1:209975317-210045906
2378256.0,chr1:210111473-210347554
2378325.0,chr1:210406008-210419956
2378369.0,chr1:210466729-210849631
2378584.0,chr1:211432731-211489724
2378662.0,chr1:211499953-211548355
2378710.0,chr1:211556152-211643703
2378937.0,chr1:212208942-212332423
2379009.0,chr1:212404808-212535193
2379068.0,chr1:212594900-212619714
2379132.0,chr1:212738696-212794097
2379168.0,chr1:212797826-212821100
2379280.0,chr1:213031607-213072703
2379314.0,chr1:213080654-213164251
2379399.0,chr1:213224597-213448501
2379665.0,chr1:214156544-214250589
2379754.0,chr1:214431182-214512216
2379863.0,chr1:214776548-214921815
2379974.0,chr1:215167028-215410423
2380055.0,chr1:215740728-215795714
2380440.0,chr1:217802717-218040910
2380554.0,chr1:218458559-218504916
2380590.0,chr1:218511817-218617941
2380785.0,chr1:219347129-219386199
2380991.0,chr1:220263147-220322638
2381177.0,chr1:220701545-220837843
2381249.0,chr1:220863187-220872483
2381264.0,chr1:220921591-220958145
2381309.0,chr1:220960078-220996544
2381368.0,chr1:221046610-221075682
2381903.0,chr1:222910564-222924137
2382043.0,chr1:223460015-223568812
2382117.0,chr1:223889367-223965183
2382336.0,chr1:224301832-224349745
2382360.0,chr1:224363478-224399357
2382419.0,chr1:224544508-224573969
2382467.0,chr1:224622382-224967256
2382781.0,chr1:225488467-226012907
2382898.0,chr1:225600058-225602036
2382970.0,chr1:225997814-226033260
2383118.0,chr1:226411402-226414069
2383176.0,chr1:226715583-226793291
2383312.0,chr1:226985289-227083937
2383356.0,chr1:227084599-227175232
2383479.0,chr1:227621441-227622631
2383524.0,chr1:227751225-227865192
2383550.0,chr1:227848047-227850158
2383557.0,chr1:227916250-227968921
2383606.0,chr1:227921370-227921706
2383639.0,chr1:228003418-228034171
2383707.0,chr1:228194752-228248961
2383726.0,chr1:228246639-228286883
2383733.0,control
2383734.0,control
2383740.0,control
2383742.0,control
2383746.0,control
2383747.0,control
2383748.0,control
2383750.0,control
2383751.0,control
2383754.0,control
2383755.0,control
2383756.0,control
2383758.0,control
2383759.0,control
2383761.0,control
2383762.0,control
2383763.0,control
2383764.0,control
2383765.0,control
2383766.0,control
2383767.0,control
2383768.0,control
2383769.0,control
2383771.0,control
2383773.0,control
2383775.0,control
2383777.0,control
2383779.0,control
2383781.0,control
2383783.0,control
2383785.0,control
2383787.0,control
2383789.0,control
2383791.0,control
2383793.0,control
2383795.0,control
2383797.0,control
2383799.0,control
2383801.0,control
2383803.0,control
2383805.0,control
2383807.0,control
2383809.0,control
2383811.0,control
2383813.0,control
2383815.0,control
2383817.0,control
2383819.0,control
2383821.0,control
2383823.0,control
2383825.0,control
2383827.0,control
2383829.0,control
2383859.0,chr1:228327683-228336642
2383862.0,control
2383864.0,control
2383872.0,control
2383876.0,control
2383880.0,control
2383882.0,control
2383884.0,control
2383890.0,control
2383891.0,control
2383894.0,control
2383895.0,control
2383896.0,control
2383898.0,control
2383900.0,control
2383902.0,control
2383904.0,control
2383906.0,control
2383908.0,control
2383910.0,control
2383912.0,control
2383914.0,control
2383915.0,chr1:228337191-228347525
2383999.0,chr1:228395861-228548948
2384268.0,chr1:228644708-228648437
2384375.0,chr1:228780585-228788339
2384401.0,chr1:228824367-228882409
2384562.0,chr1:229406829-229458941
2384705.0,chr1:229761053-229796417
2384788.0,chr1:230120987-230417946
2384956.0,chr1:230778236-230832915
2385012.0,chr1:230883130-230974883
2385095.0,chr1:231099485-231136479
2385146.0,chr1:231244657-231357304
2385197.0,chr1:231376609-231441761
2385258.0,chr1:231472860-231505570
2385306.0,chr1:231609713-231702264
2385343.0,chr1:231762561-232177018
2385659.0,chr1:232941150-232970820
2385696.0,chr1:233059742-233114525
2385797.0,chr1:233450865-233579586
2385873.0,chr1:233749393-233808250
2385967.0,chr1:233979518-234460377
2386397.0,chr1:235489999-235507844
2386418.0,chr1:235509696-235612278
2386747.0,chr1:236305827-236385145
2386828.0,chr1:236512025-236649217
2386867.0,chr1:236650538-236716267
2386943.0,chr1:236849799-236927925
2387006.0,chr1:236958594-237063960
2387126.0,chr1:237205702-238028316
2387606.0,chr1:239549875-240074741
2387711.0,chr1:240134180-240653625
2388085.0,chr1:241695454-241758940
2388148.0,chr1:241815590-241996089
2388219.0,chr1:242005606-242079841
2388525.0,chr1:243418744-243680399
2388794.0,chr1:244203599-244262942
2388960.0,chr1:244617689-244804459
2389016.0,chr1:244816118-244894874
2389062.0,chr1:244998384-245008652
2389130.0,chr1:245133191-245408259
2389247.0,chr1:245318297-246017525
2389718.0,chr1:246729756-246844280
2389789.0,chr1:246862561-246932567
2389834.0,chr1:246939325-246956043
2389996.0,chr1:247401887-247463470
2390050.0,chr1:247581351-247612469
2390089.0,chr1:247650633-247655691
2390102.0,chr1:247670427-247740973
2390135.0,chr1:247751611-247752615
2390142.0,chr1:247768792-247769817
2390158.0,chr1:247901938-247902846
2390162.0,chr1:247937996-247946982
2390180.0,chr1:248020501-248098057
2390243.0,chr1:248100351-248264223
2390253.0,chr1:248112160-248113098
2390259.0,chr1:248128679-248129641
2390298.0,chr1:248201570-248202508
2390307.0,chr1:248223984-248224922
2390322.0,chr1:248298480-248309360
2390335.0,chr1:248343288-248344331
2390350.0,chr1:248366370-248367304
2390355.0,chr1:248377470-248403166
2390489.0,chr1:249132100-249143713
2390518.0,chr1:249199928-249231590
2390976.0,chr1:761587-762892
2391005.0,chr1:1007197-1052403
2391150.0,chr1:1138889-1143482
2391172.0,chr1:1146726-1149599
2391188.0,chr1:1152298-1167411
2391255.0,chr1:1189294-1209245
2391302.0,chr1:1227772-1244979
2391360.0,chr1:1246787-1260050
2391425.0,chr1:1270658-1284760
2391465.0,chr1:1288072-1297188
2391532.0,chr1:1324746-1334712
2391647.0,chr1:1477055-1510252
2391687.0,chr1:1630077-1711876
2391744.0,chr1:1633822-1663031
2391840.0,chr1:1714732-1822637
2392095.0,chr1:2115913-2148208
2392161.0,chr1:2143360-2145620
2392267.0,chr1:2238471-2323745
2392404.0,chr1:2281513-2284220
2392421.0,chr1:2335239-2366578
2392528.0,chr1:2439972-2458095
2392584.0,AK303468
2392666.0,chr1:2522086-2726377
2392945.0,chr1:2943801-2989737
2392985.0,chr1:2976183-2978853
2393538.0,chr1:3545908-3569305
2393654.0,chr1:3652064-3663918
2393711.0,chr1:3696476-3713068
2393740.0,chr1:3728653-3773768
2393816.0,chr1:3802079-3822900
2394361.0,chr1:5922880-6102437
2394478.0,chr1:6161856-6240183
2394558.0,chr1:6241329-6269379
2394588.0,chr1:6281279-6301892
2394608.0,chr1:6307415-6321025
2394626.0,chr1:6324340-6453835
2394680.0,chr1:6463103-6484730
2394699.0,chr1:6521220-6526229
2394726.0,chr1:6526875-6580111
2394784.0,chr1:6581417-6614742
2394817.0,chr1:6650786-6674652
2394841.0,chr1:6694245-6761945
2395123.0,chr1:7902765-7973357
2395146.0,chr1:7977418-8000906
2395177.0,chr1:8064484-8272237
2395245.0,chr1:8412471-8877692
2395418.0,chr1:8440411-8511859
2395490.0,chr1:8898755-8941139
2395545.0,chr1:9063359-9086404
2395564.0,chr1:9095182-9153524
2395626.0,chr1:9163729-9257040
2395890.0,chr1:9787971-9899240
2395965.0,chr1:9908338-9970365
2396009.0,chr1:9982176-10020845
2396121.0,chr1:10512469-10532603
2396201.0,chr1:10696681-10856725
2396362.0,chr1:10970139-11042094
2396415.0,chr1:11085101-11107289
2396461.0,chr1:11114649-11120100
2396480.0,chr1:11126586-11160224
2396537.0,chr1:11166600-11322588
2396750.0,chr1:11668278-11715822
2396781.0,chr1:11734559-11751707
2396817.0,chr1:11845780-11866967
2396848.0,chr1:11903787-11908382
2396858.0,chr1:11910575-11918988
2397025.0,chr1:12627238-12677964
2397600.0,chr1:15441878-15478950
2397695.0,chr1:15816218-15853009
2397732.0,chr1:15896137-15911595
2397847.0,chr1:16268368-16319962
2397898.0,chr1:16340490-16346079
2397926.0,chr1:16381389-16403263
2397948.0,chr1:16450841-16482564
2397999.0,chr1:16524351-16539130
2398040.0,chr1:16544583-16563900
2398073.0,chr1:16567564-16678956
2398146.0,chr1:16722117-16763919
2398193.0,chr1:16793347-16858966
2398369.0,chr1:16944771-16993650
2398706.0,chr1:17300738-17308081
2398736.0,chr1:17312455-17338418
2398789.0,chr1:17345256-17380660
2398820.0,chr1:17393257-17445930
2398894.0,chr1:17733276-17787445
2399289.0,chr1:19166093-19181469
2399409.0,chr1:19400932-19536797
2399620.0,chr1:19541078-19578046
2399687.0,chr1:19586864-19600668
2399718.0,chr1:19600738-19638660
2399743.0,chr1:19608767-19615709
2399765.0,chr1:19665277-19812106
2399908.0,chr1:20008735-20126853
2399988.0,chr1:20140523-20141771
2400009.0,chr1:20246512-20251961
2400027.0,chr1:20301935-20306938
2400059.0,chr1:20438393-20446039
2400177.0,chr1:20808890-20812693
2400193.0,chr1:20825947-20834654
2400212.0,chr1:20972326-20975914
2400220.0,chr1:20978306-20988002
2400247.0,chr1:20990507-21058565
2400322.0,chr1:21069181-21113809
2400373.0,chr1:21132991-21503376
2400518.0,chr1:21521720-21672133
2400655.0,chr1:21911822-21995798
2400718.0,chr1:22001451-22109634
2400793.0,chr1:22148392-22263780
2401018.0,chr1:22445590-22486543
2401193.0,chr1:23346660-23504291
2401251.0,chr1:23518392-23545747
2401275.0,chr1:23613958-23671339
2401333.0,chr1:23685945-23696321
2401347.0,chr1:23706976-23751251
2401384.0,chr1:23753127-23811047
2401440.0,chr1:23801092-23803125
2401448.0,chr1:23832931-23857713
2401493.0,chr1:23884454-23886294
2401533.0,chr1:24032011-24033428
2401581.0,chr1:24122097-24127274
2401609.0,chr1:24128404-24165100
2401643.0,chr1:24171589-24194852
2401670.0,chr1:24382538-24438665
2401753.0,chr1:24443456-24476657
2401774.0,chr1:24480647-24514493
2401849.0,chr1:24683495-24743414
2401994.0,chr1:25226022-25291625
2402068.0,chr1:25451544-25559012
2402111.0,chr1:25568080-25665430
2402416.0,chr1:26160499-26185903
2402431.0,chr1:26187702-26202944
2402447.0,chr1:26210672-26219098
2402459.0,chr1:26226552-26267337
2402493.0,chr1:26286275-26330401
2402517.0,chr1:26363743-26372510
2402536.0,chr1:26377798-26421678
2402601.0,chr1:26607829-26646927
2402645.0,chr1:26648360-26686540
2402691.0,chr1:26688142-26700993
2402838.0,chr1:27201283-27216724
2402861.0,chr1:27216988-27226933
2402883.0,chr1:27237640-27240462
2402892.0,chr1:27276055-27286897
2402914.0,chr1:27331528-27372539
2402942.0,chr1:27425314-27493452
2403027.0,chr1:27680580-27693976
2403080.0,chr1:27695604-27701309
2403099.0,chr1:27705666-27709830
2403111.0,chr1:27730744-27816669
2403158.0,chr1:27852040-27930098
2403215.0,chr1:27937900-27961693
2403261.0,chr1:27992587-28359029
2403301.0,chr1:28218061-28266888
2403335.0,chr1:28296861-28415226
2403446.0,chr1:28475618-28520375
2403470.0,chr1:28521060-28559536
2403557.0,chr1:28905063-28909485
2403585.0,chr1:28915658-28969597
2403707.0,chr1:29445804-29450407
2403740.0,chr1:29474261-29508414
2403793.0,chr1:29518582-29557444
2404122.0,chr1:31127269-31196887
2404158.0,chr1:31205326-31323326
2404209.0,chr1:31342314-31381624
2404254.0,chr1:31404353-31552545
2404344.0,chr1:31652029-31697450
2404377.0,chr1:31732325-31769730
2404418.0,chr1:31821756-31846820
2404521.0,chr1:32095471-32110526
2404546.0,chr1:32117859-32169900
2404693.0,chr1:32192719-32229965
2404766.0,chr1:32248638-32281623
2404819.0,chr1:32372029-32403971
2404930.0,chr1:32678965-32687949
2404958.0,chr1:32696427-32708326
2404999.0,chr1:32798728-32801855
2405036.0,chr1:32830713-32892679
2405104.0,chr1:33060701-33116575
2405152.0,chr1:33145398-33215826
2405192.0,chr1:33239866-33283744
2405250.0,chr1:33327614-33353394
2405284.0,chr1:33360205-33367019
2405312.0,chr1:33399533-33430756
2405364.0,chr1:33473372-33502568
2405428.0,chr1:33611011-33647783
2405469.0,chr1:33789245-33932422
2405576.0,chr1:33979619-34631414
2405893.0,chr1:35308618-35325429
2405992.0,chr1:35411932-35497549
2406064.0,chr1:35579109-35734307
2406139.0,chr1:35879820-36023444
2406245.0,chr1:36066669-36118286
2406246.0,control
2406252.0,control
2406253.0,control
2406254.0,control
2406255.0,control
2406256.0,control
2406258.0,control
2406260.0,control
2406261.0,control
2406264.0,control
2406269.0,control
2406271.0,control
2406273.0,control
2406275.0,control
2406277.0,control
2406279.0,control
2406281.0,control
2406283.0,control
2406285.0,control
2406287.0,control
2406289.0,control
2406291.0,control
2406293.0,control
2406295.0,control
2406297.0,control
2406299.0,control
2406301.0,control
2406303.0,control
2406305.0,control
2406307.0,control
2406309.0,control
2406311.0,control
2406313.0,control
2406315.0,control
2406317.0,control
2406319.0,control
2406321.0,control
2406323.0,control
2406325.0,control
2406329.0,control
2406331.0,control
2406333.0,control
2406335.0,control
2406337.0,control
2406339.0,control
2406341.0,control
2406343.0,control
2406345.0,control
2406347.0,control
2406349.0,control
2406351.0,control
2406353.0,control
2406355.0,control
2406357.0,control
2406359.0,control
2406361.0,control
2406363.0,control
2406365.0,control
2406367.0,control
2406369.0,control
2406371.0,control
2406373.0,control
2406375.0,control
2406377.0,control
2406379.0,control
2406381.0,control
2406383.0,control
2406385.0,control
2406387.0,control
2406389.0,control
2406391.0,control
2406393.0,control
2406395.0,control
2406397.0,control
2406399.0,control
2406401.0,control
2406403.0,control
2406405.0,control
2406407.0,control
2406409.0,control
2406412.0,chr1:36179479-36184790
2406420.0,chr1:36185449-36235607
2406579.0,chr1:36560846-36590804
2406597.0,chr1:36602181-36621634
2406662.0,chr1:36787632-36790013
2406677.0,chr1:36805235-36853475
2406722.0,chr1:36856669-36863511
2406735.0,chr1:36881092-36916052
2406766.0,chr1:36920921-36930777
2406783.0,chr1:36931644-36960689
2406926.0,chr1:37266614-37524753
2407128.0,chr1:37952245-37980400
2407163.0,chr1:38001463-38019903
2407191.0,chr1:38032456-38061533
2407224.0,chr1:38065769-38100298
2407250.0,chr1:38099844-38157894
2407314.0,chr1:38179563-38230308
2407359.0,chr1:38225954-38230814
2407439.0,chr1:38422654-38456593
2407478.0,chr1:38462445-38471310
2407496.0,chr1:38491007-38528821
2407729.0,chr1:39303874-39325471
2407755.0,chr1:39328637-39347493
2407786.0,chr1:39351488-39407463
2407934.0,chr1:40026444-40042527
2407985.0,chr1:40074597-40105607
2408028.0,chr1:40124713-40137777
2408041.0,chr1:40144321-40164521
2408062.0,chr1:40222855-40254755
2408111.0,chr1:40283940-40359733
2408146.0,chr1:40360647-40406608
2408189.0,chr1:40537328-40563355
